claim_id,food_id,receiver_id,food_name,quantity,provider_id,provider_type,location,meal_type,name_x,type_x,address,city_x,contact_x,name_y,type_y,city_y,contact_y,days_to_expiry,food_0,food_1,food_2
532.0,486.0,14.0,Chicken,-1.1822459078913876,550.0,0,Timothychester,3,"Phelps, Graham and Hayes",Catering Service,"59138 Sherman Light Apt. 256
Rossside, ND 89271",Timothychester,(512)814-0594x96653,Brian Fischer,Shelter,Burkeside,947-041-3246x326,0.5013755257652255,False,True,False
619.0,743.0,725.0,Chicken,1.3970983100448906,308.0,0,Brittanyside,0,Doyle LLC,Catering Service,"8157 Tammy Road
West Stephenchester, NC 16381",Brittanyside,0312154595,Edward Lopez,NGO,New Matthewton,683-591-7229,1.4455855554549177,False,True,False
695.0,462.0,415.0,Soup,-0.27598983131918176,85.0,0,Christopherstad,1,Larson Ltd,Catering Service,"335 Roberts Neck Apt. 867
Samanthaborough, RI 60340",Christopherstad,370.601.0512x89954,Kevin Blair,Individual,Lake Laurenburgh,(887)033-5757x4595,0.02927051092037933,False,True,False
927.0,317.0,407.0,Dairy,-0.27598983131918176,866.0,1,New Robertstad,1,Jones-Patterson,Grocery Store,"622 Alan Park Apt. 298
Lake Kimberly, ND 78178",New Robertstad,940.354.9558,Arthur Thomas,Charity,Clarkhaven,001-797-615-8560x7849,-0.44283450392446677,True,False,False
339.0,52.0,497.0,Vegetables,-0.20627782542901207,460.0,1,Lake Justin,3,"Gutierrez, Anthony and Shannon",Grocery Store,"6787 Jamie Fords Suite 103
Wademouth, IL 18159",Lake Justin,2924416283,Miss Jamie Gonzalez DDS,Charity,Proctorville,(011)132-1619x1390,1.4455855554549177,True,False,False
52.0,507.0,517.0,Chicken,1.1879622923743816,968.0,2,Christopherton,2,"Robinson, Schaefer and Foster",Restaurant,"83418 Joshua Place Suite 333
Nathanielborough, IN 28904",Christopherton,+1-235-607-0553x247,Taylor Wolfe,Individual,New Travisland,516.367.4140,0.7374280331876485,False,False,True
508.0,152.0,347.0,Fish,1.3970983100448906,58.0,1,North Kevinhaven,1,"Martin, Tyler and Wilkerson",Grocery Store,"334 Bishop Fort Suite 958
Port Jorge, NM 10652",North Kevinhaven,+1-287-799-5933x17852,Michael Keller,Individual,New Derek,(000)572-1246x444,0.2653230183428024,True,False,False
517.0,806.0,872.0,Soup,-0.9731098902208786,388.0,3,Manuelhaven,1,Rivera Ltd,Supermarket,"2319 Wong Station Apt. 425
Morrisonbury, KY 44766",Manuelhaven,+1-832-244-5987,Lori Peters,Individual,Annaborough,270.652.6057x691,0.9734805406100716,False,False,True
921.0,826.0,507.0,Bread,0.9091142688137028,50.0,0,West Danielborough,3,Perez-Williams,Catering Service,"956 Joseph Ford Apt. 098
Moorestad, LA 74730",West Danielborough,(305)890-2191x91055,Destiny Maldonado,Charity,Carlosfurt,264-754-6432x2877,-1.387044533614159,False,True,False
782.0,476.0,181.0,Fruits,-1.6702299491225754,993.0,2,East Stephanie,1,Mckinney Ltd,Restaurant,"179 Fernandez Rapids
Campbellport, MA 31352",East Stephanie,225-959-2378,Paul Evans,NGO,Smithshire,3222400397,1.2095330480324946,True,False,False
265.0,92.0,103.0,Chicken,1.1182502864842119,752.0,1,East Heatherport,0,Butler-Richardson,Grocery Store,"99213 George Spurs Suite 321
Petersenberg, MA 55289",East Heatherport,+1-268-505-2616,Karen Cruz,Individual,West Justin,(500)583-5978,-0.6788870113468899,False,False,True
818.0,797.0,570.0,Dairy,0.9788262747038725,467.0,0,Phillipsfort,0,"Wilson, Watkins and Moore",Catering Service,"57044 Fisher Valley
Parkerland, ID 82897",Phillipsfort,782.944.0904,Anthony Cochran,Individual,Port Todd,+1-960-253-0828x4007,0.9734805406100716,False,True,False
711.0,703.0,674.0,Salad,0.6302662452530241,784.0,2,Gibsonfort,0,"Wolfe, Hull and Richardson",Restaurant,"98375 Christine Mountains
New Kelly, MD 32374",Gibsonfort,649.210.2886x0203,Stephen Harris,Charity,Port Seanshire,+1-163-880-7237x908,1.4455855554549177,False,False,True
683.0,195.0,805.0,Vegetables,0.3514182216923454,847.0,3,Williamsonmouth,3,"Pollard, Collins and Watson",Supermarket,"Unit 4908 Box 4008
DPO AE 21178",Williamsonmouth,218.505.6857x64219,Sharon Martin,Individual,South Michelleport,885.889.2008x8858,0.5013755257652255,True,False,False
833.0,214.0,673.0,Soup,-1.1822459078913876,24.0,3,Hestermouth,0,"Black, Collins and Richard",Supermarket,"643 Galvan Burgs
Fletcherhaven, AZ 86988",Hestermouth,266.040.9664x08185,Shelly Castillo,Charity,Chenview,001-984-641-2359x15247,1.2095330480324946,False,True,False
519.0,406.0,960.0,Salad,0.14228220402183636,222.0,0,Stephanieberg,3,"Tran, Douglas and Harvey",Catering Service,"5607 Ernest Summit
South Petertown, MS 89142",Stephanieberg,(015)911-4687x4992,Jason Hughes,Shelter,Myerstown,851-627-0395x00955,-0.20678199650204374,False,False,True
448.0,902.0,770.0,Salad,0.5605542393628544,347.0,3,Louismouth,3,"Hood, Hoffman and Wright",Supermarket,"783 Gonzales Valleys Apt. 115
Alexandrialand, NH 52248",Louismouth,992.697.3906x31622,Jacob Gibbs,Charity,New Jesus,(806)265-1675,1.6816380628773409,False,True,False
19.0,798.0,399.0,Fish,-1.6005179432324057,413.0,0,North Mike,2,"Davis, Bowen and Miller",Catering Service,"418 Adam Mission Suite 750
Jessicaville, OR 26759",North Mike,9207424674,Jennifer Hughes,Charity,West Donnaton,001-147-430-1204x8556,1.6816380628773409,False,False,True
716.0,696.0,68.0,Rice,0.002858192241496983,752.0,1,East Heatherport,3,Butler-Richardson,Grocery Store,"99213 George Spurs Suite 321
Petersenberg, MA 55289",East Heatherport,+1-268-505-2616,Wesley Thompson,Charity,Edwardburgh,+1-901-255-2891x97537,0.2653230183428024,True,False,False
484.0,565.0,833.0,Pasta,0.6999782511431938,41.0,0,Bentleyburgh,2,Kelly-Ware,Catering Service,"482 Bush Island
Wrightburgh, MI 64397",Bentleyburgh,(033)969-7445x782,Kelly Pierce,Shelter,West Josephland,370.467.1150x479,0.2653230183428024,True,False,False
569.0,59.0,401.0,Vegetables,0.8394022629235331,251.0,2,East Terrancemouth,3,Carter-Jones,Restaurant,"26720 Candace Inlet Suite 052
Hendersonton, MA 30678",East Terrancemouth,892-412-5796,Leslie Acevedo,Charity,Lake Matthew,(028)737-3556x89803,-0.20678199650204374,False,True,False
434.0,356.0,596.0,Fish,0.07257019813166667,71.0,2,Ruizmouth,2,Jones-Edwards,Restaurant,"861 Martinez Junctions
Smithburgh, WA 68091",Ruizmouth,(077)105-8283,Natalie Navarro,Shelter,West Carrieberg,001-433-742-6627x972,-0.6788870113468899,False,True,False
368.0,788.0,682.0,Fish,0.002858192241496983,34.0,1,North Garybury,1,"Cooper, Smith and King",Grocery Store,"439 Barnes Courts Apt. 349
South Gregory, MO 73315",North Garybury,+1-812-193-0704x61726,Paige Lewis,Shelter,Karenfort,(150)608-5231x697,1.6816380628773409,False,True,False
84.0,925.0,554.0,Salad,-0.9731098902208786,665.0,0,West Billborough,2,Ortega-Webb,Catering Service,"62621 Mikayla Hollow Suite 797
Melendezview, ME 58412",West Billborough,001-646-036-9173x42885,Margaret Mccullough,Charity,Ortizmouth,888-890-3956,0.7374280331876485,True,False,False
62.0,258.0,678.0,Fish,-0.1365658195388424,101.0,2,East Angelafort,0,Chambers-Waters,Restaurant,"56762 Kimberly Light Suite 474
Matthewmouth, UT 45275",East Angelafort,001-230-322-3448x38934,Joseph Johnson,NGO,South Jasminechester,412.202.8352x6950,-0.44283450392446677,False,False,True
639.0,233.0,832.0,Fish,-0.4851258489896908,26.0,1,West Adammouth,3,Hansen Inc,Grocery Store,"9402 Corey Avenue
Jamesland, AL 54220",West Adammouth,464-311-2342,Kylie Young,Shelter,Ginaview,9131186244,0.7374280331876485,True,False,False
273.0,870.0,172.0,Fish,-1.6005179432324057,653.0,0,Cameronside,0,"Perry, Perez and Carter",Catering Service,"178 Randy Fords
East Chadton, TX 86183",Cameronside,085.588.5857,Nicole Brown,Charity,Thomaston,216-121-6760,1.6816380628773409,False,False,True
286.0,335.0,602.0,Rice,0.8394022629235331,664.0,0,Jeffreyshire,3,Caldwell PLC,Catering Service,"07281 Daniel Viaduct
Gabrielmouth, OK 76168",Jeffreyshire,+1-608-327-2565x3004,Paul Carter,Individual,Kinghaven,(108)002-5301x83445,-0.6788870113468899,True,False,False
361.0,882.0,809.0,Salad,1.1879622923743816,138.0,1,North Sherrimouth,2,"Jones, Rojas and Brown",Grocery Store,"3671 Hansen Loaf
Port Nicholas, VT 97420",North Sherrimouth,490.519.3490x03679,Karen Cain,Individual,East Daisybury,506-960-4185x0865,0.02927051092037933,False,True,False
355.0,398.0,880.0,Dairy,0.07257019813166667,802.0,0,North Katherineshire,3,Williams Inc,Catering Service,"269 Isaiah Point Suite 901
Lake Shaneville, KS 49945",North Katherineshire,(134)266-7104x2168,Kristen Foster,Shelter,North Ricardo,749.252.8592,-0.6788870113468899,True,False,False
457.0,79.0,508.0,Rice,-0.0668538136486727,100.0,0,Mooreview,0,Greene-Garcia,Catering Service,"USS Smith
FPO AE 39123",Mooreview,155.846.6299,Kimberly Wilson,Individual,Susanville,9903662975,-0.9149395187693129,False,True,False
279.0,531.0,808.0,Salad,1.1182502864842119,57.0,1,Port Robin,2,Cook Group,Grocery Store,"6432 Guzman Estates
Lake Rebeccaborough, CA 35184",Port Robin,983-295-7995,Pamela Finley,Individual,Harrisfurt,001-160-542-5380x55508,-1.387044533614159,False,True,False
13.0,951.0,959.0,Vegetables,-0.4154138430995211,118.0,3,Lake Joseph,2,Evans-Harrison,Supermarket,"2430 Michael Branch
Lake Brian, CA 67262",Lake Joseph,066.832.7189x65581,Samantha Gomez,Charity,Suzanneton,001-955-495-8534x09912,-1.6230970410365821,False,True,False
183.0,879.0,382.0,Chicken,-0.34570183720935144,778.0,0,Edwardsbury,1,Blanchard-Parsons,Catering Service,"81800 Preston Land Apt. 698
Murphyport, MS 99875",Edwardsbury,1686096009,Patricia Stevens,Shelter,Perezport,001-628-479-0049x980,0.5013755257652255,True,False,False
369.0,84.0,105.0,Rice,-0.0668538136486727,967.0,1,Coleburgh,3,Miller Inc,Grocery Store,"97290 Stephanie Mountains Apt. 247
Lindseyburgh, WY 63235",Coleburgh,+1-926-386-9945x8729,Trevor Wilson,NGO,North Pamela,001-651-719-1403x4050,0.02927051092037933,False,True,False
882.0,565.0,850.0,Pasta,0.6999782511431938,41.0,0,Bentleyburgh,2,Kelly-Ware,Catering Service,"482 Bush Island
Wrightburgh, MI 64397",Bentleyburgh,(033)969-7445x782,Kristopher Mendoza,Individual,Bradfurt,(678)116-6339x54475,0.2653230183428024,True,False,False
616.0,967.0,162.0,Fruits,0.5605542393628544,357.0,3,Donnaborough,3,Carey PLC,Supermarket,"77230 Nicole Row Suite 887
East Joshua, KS 15916",Donnaborough,001-734-038-0600x959,Douglas Baxter,Individual,Amandaville,+1-139-598-2308x18363,-1.6230970410365821,False,True,False
224.0,924.0,893.0,Fish,-1.6005179432324057,764.0,2,New Travisshire,1,"Villegas, Chen and Campos",Restaurant,"5698 Trevor Ridges
Samanthaburgh, VT 05005",New Travisshire,(619)661-4594x325,Carrie Hess,Charity,Jarvisshire,+1-828-067-9673x188,-0.6788870113468899,False,False,True
573.0,229.0,505.0,Pasta,0.002858192241496983,210.0,1,Paulmouth,1,Jones-Miller,Grocery Store,"8892 Patrick Shoals
Tristanfort, OH 00576",Paulmouth,028-684-5516x43547,Alexandra Owens,NGO,Bradleyland,927.996.1259,-0.20678199650204374,True,False,False
971.0,596.0,330.0,Fish,1.2576742982645512,158.0,0,North Crystal,2,Shepherd Group,Catering Service,"922 Nicole Neck
Lake Danaton, ID 65819",North Crystal,001-796-831-6588,Kimberly Hamilton,Individual,North Bruce,398-486-8232x9944,1.4455855554549177,True,False,False
654.0,291.0,158.0,Salad,-0.9731098902208786,785.0,0,Lindseybury,0,Crane LLC,Catering Service,"32159 Bradley Canyon
Stevensonside, VA 33070",Lindseybury,001-004-545-5901x1754,Gregory Murphy,Individual,South Ashley,(090)319-2480,-0.9149395187693129,False,False,True
546.0,962.0,571.0,Soup,-0.9033978843307089,62.0,1,Marymouth,0,"Mitchell, Campbell and Jones",Grocery Store,"760 Hall Dam
Jenniferstad, MI 28752",Marymouth,001-356-024-1560x512,Lydia Phillips,Shelter,North Hollyland,(704)162-2429,1.2095330480324946,False,False,True
583.0,925.0,144.0,Salad,-0.9731098902208786,665.0,0,West Billborough,2,Ortega-Webb,Catering Service,"62621 Mikayla Hollow Suite 797
Melendezview, ME 58412",West Billborough,001-646-036-9173x42885,Jennifer Nelson,Individual,North Paul,(613)802-7241x644,0.7374280331876485,True,False,False
634.0,435.0,767.0,Chicken,0.002858192241496983,373.0,1,Aprilberg,2,Avila Group,Grocery Store,"099 Rodriguez Creek
Ronaldport, RI 02598",Aprilberg,001-835-594-3012x252,Jordan Hart,Shelter,East Julietown,+1-161-753-6365x946,1.6816380628773409,True,False,False
177.0,425.0,96.0,Chicken,-0.4851258489896908,4.0,1,Mendezmouth,0,"Clark, Prince and Williams",Grocery Store,"467 Bell Trail Suite 409
Port Jesus, IA 61188",Mendezmouth,556.944.8935x401,Michael Walls,Individual,Carterside,650-930-7741,0.2653230183428024,True,False,False
666.0,749.0,130.0,Salad,0.42113022758251506,140.0,2,Watsonstad,2,Zhang LLC,Restaurant,"6343 Sanders Park Suite 844
Port Brendaton, FL 49650",Watsonstad,001-943-679-8869x4358,Matthew Hughes,Charity,Marieview,468-431-4471,0.9734805406100716,True,False,False
674.0,861.0,276.0,Dairy,1.327386304154721,937.0,2,Roachhaven,1,Taylor Group,Restaurant,"14689 Scott Gateway
North Curtis, RI 22825",Roachhaven,(903)301-8467x005,Scott Hunter,Individual,Greenton,074.305.5053x60975,0.7374280331876485,True,False,False
586.0,970.0,281.0,Fruits,0.002858192241496983,62.0,1,Marymouth,0,"Mitchell, Campbell and Jones",Grocery Store,"760 Hall Dam
Jenniferstad, MI 28752",Marymouth,001-356-024-1560x512,Mrs. Kristin Adams DDS,Charity,Lake Christychester,073-764-3235,-0.6788870113468899,False,False,True
874.0,822.0,226.0,Dairy,0.07257019813166667,237.0,3,Frederickside,2,"White, Crawford and Pearson",Supermarket,"4785 Felicia Circle Suite 239
North Melissa, KY 96802",Frederickside,958.016.7653x7393,Daniel Kerr,Charity,Fergusonton,(548)955-9384x8406,0.5013755257652255,False,True,False
394.0,211.0,697.0,Chicken,0.7696902570333635,242.0,2,Michaelport,3,Aguilar-Frederick,Restaurant,"6353 Chad Circles
Brewerland, NM 53897",Michaelport,+1-057-752-7548,Laura Leach,Charity,Davidtown,5465940771,-0.20678199650204374,False,False,True
164.0,918.0,35.0,Dairy,-1.2519579137815573,583.0,0,Marcstad,0,Martin-Wright,Catering Service,"45525 Ronald Forks
Mauricestad, ID 75984",Marcstad,(870)723-3756x318,James Castaneda,Shelter,South Rachaelhaven,932-277-2945x55052,1.4455855554549177,False,False,True
249.0,810.0,541.0,Bread,0.5605542393628544,993.0,2,East Stephanie,3,Mckinney Ltd,Restaurant,"179 Fernandez Rapids
Campbellport, MA 31352",East Stephanie,225-959-2378,Amy Brown,NGO,Shelbyland,752.956.3208x04024,-1.6230970410365821,False,True,False
635.0,748.0,113.0,Soup,-0.6245498607700302,472.0,2,Rebeccaburgh,0,Roach-Wheeler,Restaurant,"8571 Tonya Viaduct
East Pamelafurt, NM 42162",Rebeccaburgh,001-215-175-9576x5678,Jonathan Young,Shelter,Georgeborough,164-864-1786x77029,0.2653230183428024,False,False,True
886.0,756.0,973.0,Bread,-1.4610939314520663,887.0,3,Strongmouth,3,Preston-Smith,Supermarket,"18358 Moore Spring Suite 713
Gordonshire, MT 45298",Strongmouth,(813)326-3277x75776,Brian Johnson,NGO,Patrickfort,001-751-479-5501x9929,-0.9149395187693129,False,True,False
670.0,349.0,118.0,Vegetables,0.49084223347268474,766.0,0,Jonathanmouth,0,Parker Group,Catering Service,"017 David Crossing Suite 956
South Debraview, MO 17664",Jonathanmouth,197.775.7862x84876,Matthew Tran,Charity,South Franciscoport,583.144.1560x457,-1.150992026191736,False,False,True
376.0,981.0,990.0,Dairy,1.4668103159350603,999.0,1,Stevenchester,0,Moody Ltd,Grocery Store,"17580 Ernest Hills
Lake Michaelmouth, OR 56416",Stevenchester,637.300.3664x4880,Patricia Hardy,Shelter,Thomasport,076.687.3532x03467,-1.150992026191736,False,True,False
413.0,88.0,791.0,Vegetables,-0.27598983131918176,491.0,3,Samanthabury,1,Wilkerson-Woods,Supermarket,"51520 Deborah Views Apt. 001
Moranbury, VT 92348",Samanthabury,3597678978,David Kennedy,Charity,Port Caleb,001-061-612-9715x40982,-0.44283450392446677,True,False,False
75.0,909.0,161.0,Fish,-1.112533902001218,831.0,0,Lewishaven,3,Figueroa Inc,Catering Service,"5678 Washington Pines Suite 444
Millerfurt, DE 55779",Lewishaven,107.592.8920,Mary Nguyen,Charity,Mcclurestad,+1-453-182-2743x789,1.2095330480324946,False,True,False
114.0,870.0,840.0,Fish,-1.6005179432324057,653.0,0,Cameronside,0,"Perry, Perez and Carter",Catering Service,"178 Randy Fords
East Chadton, TX 86183",Cameronside,085.588.5857,Mary Anderson,Shelter,South Mirandamouth,+1-148-126-0133x15456,1.6816380628773409,False,False,True
599.0,307.0,86.0,Chicken,-0.4154138430995211,384.0,1,Jamesfurt,0,Rogers-Warren,Grocery Store,"408 Katelyn Bridge
Dayshire, LA 95554",Jamesfurt,001-439-195-6960,Jessica Grant,Charity,Smithshire,601.132.1809x716,-0.6788870113468899,True,False,False
962.0,391.0,308.0,Bread,0.9788262747038725,321.0,2,North Edwinchester,2,Williams-Boyle,Restaurant,"09025 Callahan Club
Ramosport, WY 36155",North Edwinchester,633-782-3532x46627,Robin Pena,NGO,Cynthiashire,691-775-8145,0.5013755257652255,False,True,False
391.0,807.0,950.0,Salad,0.6302662452530241,474.0,0,South Nicole,1,Gonzalez Inc,Catering Service,"0269 Sanchez Fields
Alexanderfurt, AL 45894",South Nicole,679-305-8392,Caitlin Bennett,NGO,Delacruzborough,(351)050-3132x9588,-0.9149395187693129,False,False,True
105.0,89.0,619.0,Chicken,-1.6005179432324057,844.0,1,Olsenstad,2,Gallagher-Brown,Grocery Store,"USNV Morris
FPO AP 79488",Olsenstad,9339428554,Taylor Estrada,NGO,Nguyenview,001-351-556-5960x359,0.9734805406100716,False,True,False
115.0,663.0,957.0,Dairy,1.1182502864842119,315.0,2,Lake Andrewmouth,3,Nelson LLC,Restaurant,"773 Frazier Ranch
Kellerbury, GA 32205",Lake Andrewmouth,+1-859-029-3911x34890,Angela Hall,Charity,Greenville,2576243615,0.2653230183428024,False,True,False
418.0,632.0,500.0,Fruits,1.327386304154721,850.0,1,North Stevenbury,0,"Cooper, Osborn and Clark",Grocery Store,"8962 Robinson Greens Suite 631
Pricechester, LA 52710",North Stevenbury,001-548-930-4392x6738,Richard Patterson,Charity,Huynhmouth,1091960030,0.5013755257652255,False,True,False
526.0,697.0,401.0,Chicken,1.1182502864842119,817.0,2,Walterton,0,Mullins Ltd,Restaurant,"762 Young Locks Apt. 246
Brownhaven, WV 44739",Walterton,+1-104-312-3559,Leslie Acevedo,Charity,Lake Matthew,(028)737-3556x89803,-0.44283450392446677,False,True,False
458.0,178.0,385.0,Dairy,1.4668103159350603,847.0,3,Williamsonmouth,0,"Pollard, Collins and Watson",Supermarket,"Unit 4908 Box 4008
DPO AE 21178",Williamsonmouth,218.505.6857x64219,William Barnes,Shelter,Kellyfurt,(257)241-0749x262,-0.44283450392446677,False,True,False
410.0,114.0,974.0,Vegetables,0.14228220402183636,906.0,3,West Kevin,0,Wright LLC,Supermarket,"PSC 1473, Box 2158
APO AE 95836",West Kevin,001-515-383-6029x214,Mark Miller,NGO,North Joshua,011.361.1154x694,0.9734805406100716,False,True,False
93.0,600.0,129.0,Rice,0.9091142688137028,505.0,2,Chelseaside,3,"Sutton, Day and Brooks",Restaurant,"PSC 0203, Box 6449
APO AA 03081",Chelseaside,+1-651-831-7090,Denise Martinez,Charity,Drakeburgh,(463)887-8557x617,0.2653230183428024,True,False,False
931.0,616.0,637.0,Fish,0.6302662452530241,735.0,2,Westmouth,1,Koch Inc,Restaurant,"97748 Anderson Port
Audreyberg, TN 75408",Westmouth,(972)427-3809x5165,Benjamin Soto,NGO,West Garretthaven,8693958395,-0.6788870113468899,True,False,False
90.0,378.0,27.0,Soup,0.9091142688137028,834.0,3,Harrishaven,2,Bruce Inc,Supermarket,"642 Schultz Divide Apt. 480
Matthewview, PA 26612",Harrishaven,(258)012-0928x8067,Johnny Page,NGO,Susanfurt,251.922.2940,-0.9149395187693129,False,False,True
337.0,405.0,756.0,Bread,-0.6942618666601998,241.0,0,Devinmouth,2,"Harper, Blake and Alexander",Catering Service,"882 Smith Heights
East Cherylborough, DC 06299",Devinmouth,(144)381-3923,Emma Anderson,NGO,Lake Michelle,001-369-347-5266,-0.6788870113468899,False,False,True
989.0,799.0,272.0,Chicken,-1.4610939314520663,764.0,2,New Travisshire,0,"Villegas, Chen and Campos",Restaurant,"5698 Trevor Ridges
Samanthaburgh, VT 05005",New Travisshire,(619)661-4594x325,Walter Carter,Shelter,Brianchester,(170)734-4123x02001,-1.387044533614159,False,False,True
922.0,206.0,768.0,Rice,0.14228220402183636,931.0,3,South Allisonburgh,0,Phillips-Bradley,Supermarket,"6479 Beverly Club
East Karen, IN 38784",South Allisonburgh,001-645-494-2603,Mary Wilson,Charity,Lake Kimberlyton,484-336-3858x53588,1.4455855554549177,True,False,False
934.0,639.0,555.0,Salad,-1.4610939314520663,60.0,2,Wilsonport,2,Parker-Campbell,Restaurant,"USNS Williams
FPO AE 15960",Wilsonport,(006)958-8829x497,Mary Lewis,Individual,Port Richard,+1-443-680-8966,-0.6788870113468899,True,False,False
606.0,912.0,192.0,Dairy,-1.3913819255618967,334.0,1,South Jillshire,0,Cox-Mcintyre,Grocery Store,"85337 King Junction Suite 272
East Nicoleshire, ID 63161",South Jillshire,(422)450-8076,Rhonda King,Individual,Toddborough,367-958-5492,1.2095330480324946,True,False,False
594.0,555.0,14.0,Dairy,1.4668103159350603,371.0,1,Solisburgh,0,"Montgomery, Dominguez and Hopkins",Grocery Store,"565 Davis Shoals
New James, ND 98971",Solisburgh,575.394.8230x121,Brian Fischer,Shelter,Burkeside,947-041-3246x326,-0.6788870113468899,False,True,False
612.0,92.0,192.0,Chicken,1.1182502864842119,752.0,1,East Heatherport,0,Butler-Richardson,Grocery Store,"99213 George Spurs Suite 321
Petersenberg, MA 55289",East Heatherport,+1-268-505-2616,Rhonda King,Individual,Toddborough,367-958-5492,-0.6788870113468899,False,False,True
95.0,673.0,352.0,Rice,0.14228220402183636,677.0,1,Williamsmouth,2,"Gonzalez, Dunn and Oconnell",Grocery Store,"778 Richard Glen Suite 654
Cassandrafort, CA 25549",Williamsmouth,+1-605-449-8141x1518,Cody Martin,Individual,Angelamouth,(239)678-6580x09652,-0.6788870113468899,False,True,False
12.0,694.0,739.0,Bread,1.6759463336055693,995.0,3,Manningshire,1,Moore Group,Supermarket,"46915 Maynard Dam Suite 320
North Alyssa, CA 48762",Manningshire,889-093-8775x51762,Nancy Jones,Shelter,West Bradley,806.457.8047x368,-0.20678199650204374,False,False,True
397.0,45.0,435.0,Fish,-0.6245498607700302,874.0,0,Priceland,2,Long-Alexander,Catering Service,"4601 Samuel Ranch Suite 442
New Ronald, SC 13631",Priceland,328-638-0829x010,Whitney Evans,Shelter,Martinezside,001-355-911-9659,0.2653230183428024,True,False,False
534.0,50.0,287.0,Salad,0.14228220402183636,514.0,3,Maxwellburgh,1,Roy-Hancock,Supermarket,"203 Dawn Ridge
Loganshire, SC 01665",Maxwellburgh,(186)046-9157,Jennifer Johnson,Charity,Burnettton,7970971389,0.02927051092037933,False,False,True
44.0,825.0,31.0,Salad,-0.0668538136486727,995.0,3,Manningshire,0,Moore Group,Supermarket,"46915 Maynard Dam Suite 320
North Alyssa, CA 48762",Manningshire,889-093-8775x51762,Rose Powell,NGO,Spencermouth,247-152-7297x648,0.5013755257652255,False,False,True
43.0,611.0,306.0,Vegetables,0.9788262747038725,993.0,2,East Stephanie,3,Mckinney Ltd,Restaurant,"179 Fernandez Rapids
Campbellport, MA 31352",East Stephanie,225-959-2378,Donna Williams,Charity,Calebview,083-313-0990x09518,1.6816380628773409,False,False,True
330.0,275.0,354.0,Fish,0.6302662452530241,657.0,3,Davidland,0,Carpenter-Wright,Supermarket,"2253 Paul Circles
Taylorland, CA 85679",Davidland,001-482-381-7341x4903,Kimberly Nelson,Charity,Lake Lesliemouth,(009)475-3945,0.2653230183428024,True,False,False
168.0,609.0,440.0,Bread,0.8394022629235331,541.0,0,West Karen,0,Lewis-Deleon,Catering Service,"PSC 3880, Box 0574
APO AE 02776",West Karen,399-298-6885x917,Alexander Walsh,Individual,Troyshire,001-443-638-7858x7009,0.02927051092037933,False,False,True
498.0,946.0,386.0,Vegetables,0.21199420991200604,146.0,3,Jonathanhaven,0,Hampton-Lee,Supermarket,"994 Maxwell Squares Apt. 136
Browninghaven, IA 33077",Jonathanhaven,663-119-2623x961,Mary Hopkins,Individual,Tiffanyport,001-476-350-8465x7500,0.7374280331876485,False,True,False
877.0,707.0,637.0,Soup,0.21199420991200604,625.0,1,East Lisa,1,Whitney-Fields,Grocery Store,"643 Morgan Rapids Apt. 181
Lake Susan, RI 01256",East Lisa,399-479-4880x0272,Benjamin Soto,NGO,West Garretthaven,8693958395,-0.20678199650204374,False,False,True
598.0,403.0,905.0,Bread,-0.0668538136486727,133.0,0,South Michaelberg,0,Baker LLC,Catering Service,"881 Thomas Valleys Apt. 842
South Danielleland, OR 09264",South Michaelberg,423-570-5106,Ann Odonnell,Charity,East Michael,(926)345-7660x29567,1.2095330480324946,True,False,False
757.0,352.0,7.0,Vegetables,0.3514182216923454,692.0,3,South Andrewport,1,"Rocha, Johnson and Dunlap",Supermarket,"31552 Jodi Motorway Suite 547
Allenport, AR 98936",South Andrewport,+1-596-531-4868,Kenneth Baker,NGO,South Edwinborough,126-645-6386x4071,1.2095330480324946,False,False,True
101.0,16.0,654.0,Dairy,-1.3913819255618967,862.0,1,East Tammy,3,Obrien-Carr,Grocery Store,"7915 Jacob Tunnel Suite 241
New Lisaport, HI 08755",East Tammy,096.381.4881x4011,John Murray,Shelter,Fernandezberg,001-664-004-0117x5796,0.7374280331876485,False,True,False
427.0,412.0,811.0,Chicken,-1.112533902001218,999.0,1,Stevenchester,3,Moody Ltd,Grocery Store,"17580 Ernest Hills
Lake Michaelmouth, OR 56416",Stevenchester,637.300.3664x4880,Scott Schroeder,Shelter,Markfurt,001-229-042-2531x276,1.2095330480324946,True,False,False
179.0,787.0,339.0,Fish,1.53652232182523,355.0,2,Port Patrick,1,Bowman LLC,Restaurant,"64024 Hunter Plaza Apt. 997
Grantstad, NM 06478",Port Patrick,039-263-2786x611,Dustin Johnson,Individual,Gomezmouth,001-171-995-2815x84366,0.2653230183428024,False,False,True
445.0,602.0,485.0,Chicken,-0.7639738725503695,913.0,1,Erikatown,0,Crosby Group,Grocery Store,"81218 Peter Rest Apt. 173
East Caitlinport, NV 39150",Erikatown,+1-307-053-5303x7456,Debbie Cox,Charity,Christopherchester,001-858-989-1478x60960,0.5013755257652255,True,False,False
417.0,716.0,972.0,Dairy,0.21199420991200604,237.0,3,Frederickside,3,"White, Crawford and Pearson",Supermarket,"4785 Felicia Circle Suite 239
North Melissa, KY 96802",Frederickside,958.016.7653x7393,Patricia Joseph,Individual,Lauraport,611-927-6696x43169,-0.44283450392446677,False,False,True
